,2,3,4,5,6,9,10,11,12,13,14,15,16,echo_mean,echo_std,echo_max,echo_cont_mean,echo_cont_median,echo_cont_std,echo_cont_max,shadow_mean,shadow_median,shadow_std,shadow_min,shadow_max,target
351,0,0,8,255,140,178,106,0,4,121,255,20,71,2.5,5.0,10,67.25,45.5,79.65498519657552,178,192.75,197.5,72.29741811895268,121,255,0
352,0,0,0,255,149,190,82,0,16,134,255,15,63,1.5,3.0,6,67.0,39.0,86.2902080192185,190,198.25,202.0,65.81476531397293,134,255,0
353,0,0,0,255,141,176,42,0,33,137,255,13,61,0.75,1.5,3,62.5,37.0,80.08537111524592,176,197.0,198.0,66.9925368977769,137,255,0
354,0,0,0,255,123,138,52,0,25,122,255,33,68,1.75,3.5,7,59.75,50.5,59.09526207742885,138,188.75,189.0,76.5,122,255,0
355,0,0,4,255,100,80,95,0,0,73,255,23,77,3.0,6.0,12,45.0,50.0,39.824615503479755,80,170.75,177.5,97.90599232597222,73,255,0
356,0,0,1,202,84,78,86,0,0,40,255,0,68,2.0,4.0,8,36.5,34.0,42.34383071948026,78,145.25,143.0,100.1577921748145,40,255,0
357,0,0,0,224,81,78,65,0,0,41,255,0,48,1.75,3.5,7,31.5,24.0,38.379682124790975,78,150.25,152.5,105.10748466847322,41,255,0
358,0,0,0,255,86,90,67,0,0,65,255,0,40,0.0,0.0,0,32.5,20.0,42.720018726587654,90,165.25,170.5,103.98838076118568,65,255,0
359,0,0,0,255,98,95,68,0,0,90,255,0,35,0.0,0.0,0,32.5,17.5,44.8144321991625,95,174.5,176.5,93.01075206662937,90,255,0
360,0,0,0,255,121,133,85,0,0,125,255,0,28,0.0,0.0,0,40.25,14.0,63.22644488924973,133,189.0,190.0,76.22772898799141,121,255,0
361,0,0,11,255,134,148,111,0,0,157,255,52,12,0.0,0.0,0,53.0,32.0,67.12177987310328,148,200.25,206.0,63.91335280414153,134,255,0
362,0,0,0,255,118,173,72,0,11,177,255,18,8,0.0,0.0,0,49.75,13.0,82.49595949701617,173,201.25,216.0,66.57514551242078,118,255,0
363,0,0,0,255,106,173,66,0,36,196,255,1,11,0.0,0.0,0,46.25,6.0,84.64583076954627,173,203.0,225.5,70.39412854303498,106,255,0
364,7,7,0,255,140,171,77,0,70,210,255,0,18,1.75,3.5,7,47.25,9.0,82.93521568067452,171,215.0,232.5,54.31390245600108,140,255,0
365,10,1,0,255,197,177,45,0,74,217,254,1,22,0.25,0.5,1,50.0,11.5,85.27211345647142,177,230.75,235.5,28.616720054308576,197,255,0
366,0,0,0,255,216,164,48,0,51,222,221,0,39,0.0,0.0,0,50.75,19.5,77.70617736061915,164,228.5,221.5,17.86057109949175,216,255,0
367,0,0,0,255,193,164,47,0,17,208,191,0,60,0.75,1.5,3,56.0,30.0,77.35631842325486,164,211.75,200.5,29.81470554385313,191,255,0
368,0,0,0,246,170,161,66,0,11,199,164,0,48,0.0,0.0,0,52.25,24.0,75.94899604339744,161,194.75,184.5,37.42882133686107,164,246,0
369,0,0,6,206,143,151,101,0,3,196,157,0,54,0.25,0.5,1,51.25,27.0,71.20568797504873,151,175.5,176.5,30.2709982216202,143,206,0
370,0,0,8,168,139,126,104,0,0,189,165,0,43,0.0,0.0,0,42.25,21.5,59.3990740668573,126,165.25,166.5,20.5,139,189,0
371,0,0,0,156,155,106,67,0,5,193,170,4,30,0.0,0.0,0,35.0,17.0,49.166384179979445,106,168.5,163.0,17.710637105046974,155,193,0
372,0,0,0,205,147,70,77,0,15,196,191,23,18,0.0,0.0,0,27.75,20.5,29.848227194703988,70,184.75,193.5,25.824729750118713,147,205,0
373,0,0,5,251,107,64,99,0,44,206,220,20,17,0.0,0.0,0,25.25,18.5,27.29316153666824,64,196.0,213.0,62.24146527838174,107,251,0
374,2,0,15,255,110,32,122,0,62,200,255,10,0,0.0,0.0,0,10.5,5.0,15.088627063675034,32,205.0,227.5,68.43488389215936,110,255,0
375,3,0,4,234,150,21,94,0,61,193,255,1,0,0.0,0.0,0,5.5,0.5,10.344080432788601,21,208.0,213.5,46.45427859734774,150,255,0
376,0,0,8,166,179,27,105,0,56,187,255,3,0,5.25,10.5,21,7.5,1.5,13.076696830622021,27,196.75,183.0,39.785885269359866,166,255,0
377,0,0,6,139,163,0,96,0,55,183,255,4,0,0.0,0.0,0,1.0,0.0,2.0,4,185.0,173.0,50.01333155602947,139,255,0
378,0,0,0,134,127,0,34,0,53,181,229,4,0,0.25,0.5,1,1.0,0.0,2.0,4,167.75,157.5,47.35240226218729,127,229,0
379,0,0,0,149,100,0,44,0,46,179,192,0,0,0.0,0.0,0,0.0,0.0,0.0,0,155.0,164.0,40.84931659975068,100,192,0
380,0,0,0,202,67,26,61,0,54,185,169,0,8,0.0,0.0,0,8.5,4.0,12.261049438499679,26,155.75,177.0,60.681545794417595,67,202,0
381,3,0,0,229,57,40,38,0,62,193,159,0,13,0.0,0.0,0,13.25,6.5,18.85691738681944,40,159.5,176.0,74.06978691297373,57,229,0
382,8,0,0,243,83,36,49,0,70,189,149,0,11,0.0,0.0,0,11.75,5.5,16.977926846349646,36,166.0,169.0,67.41908730718129,83,243,0
383,10,0,0,255,127,43,62,0,74,175,138,0,29,0.0,0.0,0,18.0,14.5,21.55612828563299,43,173.75,156.5,57.92739708750371,127,255,0
384,6,0,0,255,128,23,61,0,67,163,114,49,36,0.0,0.0,0,27.0,29.5,20.896570691543303,49,165.0,145.5,63.44026061316793,114,255,0
385,0,0,0,255,112,12,77,0,49,160,83,0,35,0.0,0.0,0,11.75,6.0,16.5,35,152.5,136.0,75.35029307618296,83,255,0
386,0,0,24,255,78,22,142,0,35,162,58,0,24,12.75,22.291627725822686,46,11.5,11.0,13.30413469565007,24,138.25,120.0,89.93469853176803,58,255,0
387,0,0,17,255,83,23,123,0,34,161,39,6,23,0.0,0.0,0,13.0,14.5,11.803954139750514,23,134.5,122.0,94.85954529373062,39,255,0
388,0,0,21,255,87,38,136,0,43,160,29,0,25,0.0,0.0,0,15.75,12.5,18.945096111307183,38,132.75,123.5,97.54443431927147,29,255,0
389,0,0,23,255,78,55,156,0,50,166,16,0,22,0.0,0.0,0,19.25,11.0,25.991985944389345,55,128.75,122.0,104.2668851233858,16,255,0
390,0,0,6,255,89,76,100,0,49,173,10,0,31,0.0,0.0,0,26.75,15.5,35.938605055473886,76,131.75,131.0,105.73985372917188,10,255,0
391,0,0,16,255,127,54,124,0,44,193,12,0,19,0.0,0.0,0,18.25,9.5,25.46075411294803,54,146.75,160.0,103.93066599100254,12,255,0
392,0,0,19,255,160,13,131,0,32,215,19,0,2,0.0,0.0,0,3.75,1.0,6.238322424070967,13,162.25,187.5,103.13542876561219,19,255,0
393,0,0,18,255,172,18,124,0,31,205,34,7,0,0.0,0.0,0,6.25,3.5,8.5,18,166.5,188.5,94.69424480928078,34,255,0
394,0,0,24,255,161,25,143,0,30,210,50,7,0,0.0,0.0,0,8.0,3.5,11.803954139750514,25,169.0,185.5,88.13247604222482,50,255,0
395,0,0,27,255,161,36,153,0,35,210,63,0,0,0.0,0.0,0,9.0,0.0,18.0,36,172.25,185.5,82.33012814274007,63,255,0
396,0,0,22,255,164,21,133,0,51,212,76,4,0,0.0,0.0,0,6.25,2.0,10.012492197250394,21,176.75,188.0,76.76533505864913,76,255,0
397,1,7,5,255,182,2,99,0,57,206,88,0,5,1.75,3.5,7,1.75,1.0,2.362907813126304,5,182.75,194.0,70.0922011829181,88,255,0
398,1,11,1,245,186,0,84,0,56,181,105,0,11,2.75,5.5,11,2.75,0.0,5.5,11,179.25,183.5,57.40136467599587,105,245,0
399,4,4,0,255,169,0,78,0,64,147,122,0,13,1.0,2.0,4,3.25,0.0,6.5,13,173.25,158.0,57.78335977309269,122,255,0
400,11,0,0,255,133,6,82,0,82,132,133,0,3,0.0,0.0,0,2.25,1.5,2.8722813232690143,6,163.25,133.0,61.16848317012065,132,255,0
401,15,0,11,255,88,17,109,0,86,130,152,2,0,0.0,0.0,0,4.75,1.0,8.220908303425682,17,156.25,141.0,70.98532712234737,88,255,0
402,22,0,17,255,29,19,122,0,73,137,170,0,10,0.0,0.0,0,7.25,5.0,9.142392101268317,19,147.75,153.5,93.47860717832717,29,255,0
403,0,0,7,255,5,0,100,0,37,150,216,10,12,0.0,0.0,0,5.5,5.0,6.4031242374328485,12,156.5,183.0,109.90450400233833,5,255,0
404,0,0,0,255,35,0,44,0,34,146,254,10,24,0.0,0.0,0,8.5,5.0,11.357816691600547,24,172.5,200.0,104.97142468310126,35,255,0
405,6,0,0,255,74,9,21,0,69,149,255,12,2,0.0,0.0,0,5.75,5.5,5.678908345800274,12,183.25,202.0,88.32657206828154,74,255,0
406,27,0,0,255,116,0,42,0,109,145,255,16,0,0.0,0.0,0,4.0,0.0,8.0,16,192.75,200.0,72.84858726610054,116,255,0
407,46,0,0,255,155,0,51,0,133,149,255,5,13,0.0,0.0,0,4.5,2.5,6.137317546507322,13,203.5,205.0,59.5175044279692,149,255,0
408,41,20,0,255,174,16,65,4,137,151,255,0,22,5.0,10.0,20,10.5,10.0,10.246950765959598,22,208.75,214.5,54.22407214512757,151,255,0
409,43,34,0,255,131,16,61,3,136,151,255,7,27,8.5,17.0,34,13.25,11.5,10.65754818583211,27,198.0,203.0,66.32244466744773,131,255,0
410,37,33,0,255,90,15,74,15,126,147,255,27,30,8.25,16.5,33,21.75,21.0,7.88986691902975,30,186.75,201.0,82.17207554881402,90,255,0
411,30,24,4,200,36,14,34,30,114,138,255,35,35,6.0,12.0,24,28.5,32.5,9.9498743710662,35,157.25,169.0,93.90553764288877,36,255,0
412,20,21,0,157,13,41,23,48,94,127,255,26,47,5.25,10.5,21,40.5,44.0,10.14889156509222,48,138.0,142.0,99.65942002640794,13,255,0
413,12,16,0,205,26,45,22,64,76,96,239,12,48,5.0,7.571877794400365,16,42.25,46.5,21.823152842795196,64,141.5,150.5,98.23271688529573,26,239,0
414,3,46,0,247,34,57,25,81,96,76,183,21,33,14.75,21.715969546242537,46,48.0,45.0,26.60826939130014,81,135.0,129.5,97.51922887307919,34,247,0
415,2,64,0,231,39,45,3,93,59,81,160,11,26,21.0,30.177254127350068,64,43.75,35.5,35.65926714520832,93,127.75,120.5,85.17188503256224,39,231,0
416,0,58,0,198,52,39,10,97,48,81,143,3,12,20.25,27.402858731648173,58,37.75,25.5,42.358588267315994,97,118.5,112.0,65.18946745193327,52,198,0
417,0,52,0,182,67,44,24,103,27,74,131,0,9,19.25,24.81095188285474,52,39.0,26.5,46.69760878960149,103,113.5,102.5,53.91660226683428,67,182,0
418,0,35,0,187,83,27,29,108,14,57,109,1,52,16.0,18.636880997992485,35,47.0,39.5,45.687343250985094,108,109.0,96.0,56.166419386201454,57,187,0
419,0,23,0,188,79,13,33,112,15,36,87,0,32,13.25,15.56438241627338,30,39.25,22.5,50.248548901104265,112,97.5,83.0,64.35578192102606,36,188,0
420,0,24,0,160,81,0,71,106,38,17,64,0,26,13.0,15.0996688705415,28,33.0,13.0,50.18631951704236,106,80.5,72.5,59.511903571190416,17,160,0
421,6,38,3,115,81,0,90,88,70,9,51,3,0,13.75,18.043927879852916,38,22.75,1.5,43.522982434571276,88,64.0,66.0,45.033320996790806,9,115,0
422,18,40,0,91,77,0,52,85,87,14,58,18,0,14.0,18.90326250501043,40,25.75,9.0,40.40111384603152,85,60.0,67.5,33.51616525399845,14,91,0
423,17,16,0,65,66,15,61,78,85,23,62,63,0,7.25,8.460693430998036,16,39.0,39.0,37.389838191679836,78,54.0,63.5,20.73644135332772,23,66,0
424,9,22,0,46,54,36,57,87,71,22,69,2,0,9.75,11.4418821295566,22,31.25,19.0,40.67247226319049,87,47.75,50.0,19.636275953788523,22,69,0
425,3,37,0,29,66,35,48,97,61,20,64,0,0,15.0,18.239152027072603,37,33.0,17.5,45.745673748089736,97,44.75,46.5,23.683679331275084,20,66,0
426,0,50,1,41,90,20,86,115,33,11,53,9,0,20.5,24.785748593361735,50,36.0,14.5,53.29790489941107,115,48.75,47.0,32.684093990808435,11,90,0
427,0,54,0,85,114,10,79,116,21,0,61,12,4,21.75,26.537709019431198,54,35.5,11.0,53.77421934967226,116,65.0,73.0,48.44928620045225,0,114,0
428,0,49,0,149,120,0,47,113,17,0,81,8,18,20.0,24.234960972391377,49,34.75,13.0,52.68380522829889,113,87.5,100.5,64.64518543557594,0,149,0
429,0,51,0,156,104,6,27,127,21,0,111,3,22,22.5,26.43860813280457,51,39.5,14.0,58.92650790037819,127,92.75,107.5,65.98674109243463,0,156,0
430,0,54,0,118,91,7,43,135,41,3,128,4,27,24.25,28.359301824974466,54,43.25,17.0,62.012767502614594,135,85.0,104.5,56.85654462475421,3,128,0
431,0,71,0,73,87,6,69,119,53,10,116,0,15,26.0,33.793490497431605,71,35.0,10.5,56.3382640840131,119,71.5,80.0,44.739989569362514,10,116,0
432,0,74,0,49,86,11,68,127,49,19,100,0,0,27.5,35.34119409414458,74,34.5,5.5,61.88430064779489,127,63.5,67.5,36.64696440361739,19,100,0
433,0,65,0,38,84,2,42,124,38,27,92,0,0,25.0,31.358146203711296,65,31.5,1.0,61.67387345275685,124,60.25,61.0,32.52050635112149,27,92,0
434,0,58,0,37,97,8,30,116,3,40,97,0,0,22.25,27.956811930785907,58,31.0,4.0,56.792018218525506,116,67.75,68.5,33.797189232242374,37,97,0
435,0,61,0,57,124,8,12,106,1,39,109,0,0,21.5,28.850187752133145,61,28.5,4.0,51.80411824041276,106,82.25,83.0,40.68886006431408,39,124,0
436,0,56,0,73,137,3,35,95,0,39,114,0,0,18.75,26.399179280172074,56,24.5,1.5,47.02127178203499,95,90.75,93.5,43.48467162882418,39,137,0
437,0,51,0,97,144,8,47,97,0,49,129,0,0,18.25,24.171263930543642,51,26.25,4.0,47.31719208349822,97,104.75,113.0,42.01884497857281,49,144,0
438,0,69,0,90,144,0,80,97,27,63,137,0,0,23.0,32.526911934581186,69,24.25,0.0,48.5,97,108.5,113.5,38.66522985836241,63,144,0
439,0,76,0,52,126,0,64,82,39,75,140,0,59,22.75,36.19737559547653,76,35.25,29.5,41.77219968671349,82,98.25,100.5,41.60428663811779,52,140,0
440,0,80,0,10,93,12,64,70,50,77,159,2,13,22.0,38.85013942488924,80,24.25,12.5,30.901725949640202,70,84.75,85.0,61.17938105821819,10,159,0
441,1,80,0,37,64,18,69,56,57,62,186,6,4,20.25,39.83612263595274,80,21.0,12.0,24.138489320308896,56,87.25,63.0,66.96952043031715,37,186,0
442,7,53,0,62,68,13,67,34,70,44,208,4,4,13.25,26.5,53,13.75,8.5,14.150971698084906,34,95.5,65.0,75.69015788066504,44,208,0
443,12,36,0,128,80,17,36,10,77,46,209,20,7,9.0,18.0,36,13.5,13.5,6.027713773341707,20,115.75,104.0,70.68415664065039,46,209,0
444,8,31,0,209,93,21,19,0,69,63,191,16,1,7.75,15.5,31,9.5,8.5,10.598742063723098,21,139.0,142.0,71.87025346646088,63,209,0
445,0,13,0,255,94,18,27,0,54,80,166,12,0,3.25,6.5,13,7.5,6.0,9.0,18,148.75,130.0,80.23039739815992,80,255,0
446,0,0,0,255,87,38,31,0,46,90,145,10,0,2.0,4.0,8,12.0,5.0,17.96292478040997,38,144.25,117.5,78.5,87,255,0
447,0,0,0,255,103,58,55,0,41,91,136,4,0,0.0,0.0,0,15.5,2.0,28.396009109262753,58,146.25,119.5,74.95498649189392,91,255,0
448,0,0,0,255,135,63,73,0,42,89,128,53,10,0.0,0.0,0,31.5,31.5,31.139471200819493,63,151.75,131.5,71.74666078176276,89,255,0
449,0,0,4,255,160,50,94,0,34,92,131,11,26,0.0,0.0,0,21.75,18.5,21.639085008382402,50,159.5,145.5,69.49580323060283,92,255,0
450,0,0,16,255,169,24,120,0,28,92,143,22,41,0.0,0.0,0,21.75,23.0,16.82012683265696,41,164.75,156.0,68.13895117087337,92,255,0
451,0,0,14,243,172,15,117,0,53,61,158,27,43,0.0,0.0,0,21.25,21.0,18.227726133558185,43,158.5,165.0,74.89770802011678,61,243,0
452,7,0,0,181,170,7,81,0,69,59,179,15,26,0.0,0.0,0,12.0,11.0,11.16542281629615,26,147.25,174.5,59.02753594721704,59,181,0
453,11,0,0,159,168,4,58,0,77,75,196,6,26,0.0,0.0,0,9.0,5.0,11.604596790352806,26,149.5,163.5,52.10566188045211,75,196,0
454,19,0,0,144,163,21,18,0,92,99,200,15,9,0.0,0.0,0,11.25,12.0,8.958236433584458,21,151.5,153.5,42.01983658543506,99,200,0
455,13,0,0,188,114,31,16,0,80,126,216,10,5,0.0,0.0,0,11.5,7.5,13.625955623979797,31,161.0,157.0,48.948953002081666,114,216,0
456,0,0,0,182,62,12,35,0,53,140,232,20,21,0.0,0.0,0,13.25,16.0,9.7082439194738,21,154.0,161.0,71.9444229944198,62,232,0
457,0,0,0,174,86,38,23,0,22,150,242,14,25,0.0,0.0,0,19.25,19.5,16.152915113584502,38,163.0,162.0,64.44636012478388,86,242,0
458,0,0,0,179,133,83,28,0,0,132,255,0,25,0.0,0.0,0,27.0,12.5,39.149286924114804,83,174.75,156.0,57.81796145374434,132,255,0
459,0,0,0,224,173,103,47,0,0,113,255,0,21,0.0,0.0,0,31.0,10.5,49.01020301937138,103,191.25,198.5,62.16309194369276,113,255,0
460,0,0,0,255,202,100,53,0,11,77,255,0,12,0.0,0.0,0,28.0,6.0,48.33218389437829,100,197.25,228.5,83.96973661186908,77,255,0
461,0,0,0,255,235,86,79,0,45,43,255,1,0,0.0,0.0,0,21.75,0.5,42.83592728851176,86,197.0,245.0,103.09865825185763,43,255,0
462,3,0,9,255,233,81,106,0,61,32,255,3,0,0.0,0.0,0,21.0,1.5,40.024992192379,81,193.75,244.0,108.33089740851099,32,255,0
463,4,0,15,224,190,75,119,0,62,25,255,7,7,0.0,0.0,0,22.25,7.0,35.321145696782445,75,173.5,207.0,102.4971544320459,25,255,0
464,0,0,2,214,126,124,87,0,55,43,255,10,4,0.0,0.0,0,34.5,7.0,59.80802621722272,124,159.5,170.0,94.48985836233078,43,255,0
465,0,0,0,253,88,153,53,0,25,74,255,6,14,0.0,0.0,0,43.25,10.0,73.39107575175609,153,167.5,170.5,100.04832165841997,74,255,0
466,0,0,0,255,84,145,47,0,17,90,255,8,20,0.0,0.0,0,43.25,14.0,68.32947143558675,145,171.0,172.5,97.02576977277738,84,255,0
467,0,0,9,255,93,134,107,0,18,110,253,0,20,0.0,0.0,0,38.5,10.0,64.3609612524031,134,177.75,181.5,88.32279811388827,93,255,0
468,0,0,18,255,106,107,129,0,29,113,221,18,9,0.0,0.0,0,33.5,13.5,49.54795656734998,107,173.75,167.0,75.53089875452739,106,255,0
469,0,0,6,255,90,83,97,0,35,107,186,8,8,0.0,0.0,0,24.75,8.0,39.01602234979881,83,159.5,146.5,76.1774244773345,90,255,0
470,0,0,0,255,68,86,69,0,25,107,151,8,8,0.0,0.0,0,25.5,8.0,40.50925820105819,86,145.25,129.0,80.64066385308759,68,255,0
471,0,0,0,255,48,110,19,0,6,109,130,9,0,0.0,0.0,0,29.75,4.5,53.66796064692602,110,135.5,119.5,86.92717258333744,48,255,0
472,0,0,0,255,57,112,38,0,20,120,116,14,0,0.0,0.0,0,31.5,7.0,54.070941055863514,112,137.0,118.0,83.773504164503,57,255,0
473,0,0,0,255,54,74,33,0,6,132,108,0,17,0.0,0.0,0,22.75,8.5,35.09392160094584,74,137.25,120.0,85.00735262317019,54,255,0
474,0,0,0,255,26,85,47,0,0,142,108,0,44,0.0,0.0,0,32.25,22.0,40.82789079375356,85,132.75,125.0,94.93638220759556,26,255,0
475,0,0,0,255,6,108,69,0,0,151,113,0,50,0.0,0.0,0,39.5,25.0,51.39066063011839,108,131.25,132.0,102.83441382468548,6,255,0
476,0,0,1,203,15,132,88,0,7,145,116,0,46,0.0,0.0,0,44.5,23.0,62.23343153000644,132,119.75,130.5,78.64424115386115,15,203,0
477,0,0,0,166,35,140,70,0,27,138,116,25,44,0.0,0.0,0,52.25,34.5,61.212063081280526,140,113.75,127.0,56.346398879313185,35,166,0
478,0,0,0,188,63,131,53,0,55,137,109,0,28,0.0,0.0,0,39.75,14.0,62.248828636904214,131,124.25,123.0,52.31554899517606,63,188,0
479,9,0,0,250,98,135,67,0,73,138,102,0,0,0.5,1.0,2,33.75,0.0,67.5,135,147.0,120.0,70.98356617321129,98,250,0
480,11,0,0,255,133,138,41,0,76,134,98,0,0,0.0,0.0,0,34.5,0.0,69.0,138,155.0,133.5,68.73621073834857,98,255,0
481,5,0,0,245,160,170,9,0,64,115,87,0,2,0.0,0.0,0,43.0,1.0,84.67191584777879,170,151.75,137.5,69.05734332181238,87,245,0
482,0,0,0,209,177,173,0,0,46,99,76,0,13,0.0,0.0,0,46.5,6.5,84.5557015621458,173,140.25,138.0,62.999338620867015,76,209,0
483,0,0,0,193,171,154,5,0,51,106,74,0,18,0.0,0.0,0,43.0,9.0,74.48489779814429,154,136.0,138.5,55.4316395812596,74,193,0
484,8,0,0,193,144,148,47,0,73,123,72,4,25,0.0,0.0,0,44.25,14.5,70.03035056316654,148,133.0,133.5,50.1398045468867,72,193,0
485,23,0,2,233,129,148,90,11,100,147,74,0,23,0.0,0.0,0,45.5,17.0,68.9758411812909,148,145.75,138.0,65.93620654339566,74,233,0
486,27,0,15,255,131,140,120,0,105,162,80,0,25,0.0,0.0,0,41.25,12.5,66.87986742411101,140,157.0,146.5,73.56176543105347,80,255,0
487,14,0,19,255,152,133,130,0,81,172,87,0,25,0.0,0.0,0,39.5,12.5,63.43763341529485,133,166.5,162.0,69.2651908729534,87,255,0
488,0,0,9,255,150,167,106,0,43,185,85,0,9,0.0,0.0,0,44.0,4.5,82.10968274204937,167,168.75,167.5,70.87253817006038,85,255,0
489,0,0,0,255,105,181,57,0,20,193,82,0,13,11.5,23.0,46,48.5,6.5,88.54565677283857,181,158.75,149.0,80.03488822590641,82,255,0
490,0,0,0,164,79,188,40,0,27,195,76,0,31,0.0,0.0,0,54.75,15.5,90.02731067107729,188,128.5,121.5,60.24671498651745,76,195,0
491,1,0,2,123,76,186,87,0,58,182,70,0,41,0.0,0.0,0,56.75,20.5,88.30770068346249,186,112.75,99.5,51.89332005823742,70,182,0
492,13,0,29,197,75,138,153,0,80,126,66,2,47,0.0,0.0,0,46.75,24.5,64.58779554477249,138,116.0,100.5,60.11655346075655,66,197,0
493,15,0,45,241,88,108,192,0,83,75,62,0,32,0.0,0.0,0,35.0,16.0,50.950956811427986,108,116.5,81.5,83.67596229901791,62,241,0
494,7,0,47,212,92,97,201,0,67,71,57,0,16,0.0,0.0,0,28.25,8.0,46.44979368450772,97,108.0,81.5,70.80960386840192,57,212,0
495,0,0,35,170,93,66,172,0,36,89,58,0,12,0.0,0.0,0,19.5,6.0,31.51190251317746,66,102.5,91.0,47.64101874085677,58,170,0
496,0,0,21,188,97,45,135,0,8,114,65,0,0,0.0,0.0,0,11.25,0.0,22.5,45,116.0,105.5,52.121652570372966,65,188,0
497,0,0,13,237,110,23,118,0,0,138,68,0,3,0.0,0.0,0,6.5,1.5,11.090536506409418,23,138.25,124.0,71.84416005030147,68,237,0
498,0,0,6,255,130,5,102,0,0,165,79,0,0,0.0,0.0,0,1.25,0.0,2.5,5,157.25,147.5,74.11871108791176,79,255,0
499,0,0,0,255,137,0,78,0,0,189,94,0,22,0.0,0.0,0,5.5,0.0,11.0,22,168.75,163.0,69.38960056569475,94,255,0
500,0,0,0,255,123,14,46,0,0,199,107,0,28,0.0,0.0,0,10.5,7.0,13.403979508588733,28,171.0,161.0,68.89605697474033,107,255,0
501,0,0,0,255,99,5,9,0,0,196,104,0,31,0.0,0.0,0,9.0,2.5,14.854853303438128,31,163.5,150.0,75.562336297038,99,255,0
502,0,0,0,255,63,8,19,0,0,183,108,0,16,4.25,8.5,17,6.0,4.0,7.659416862050705,16,152.25,145.5,84.51183349093782,63,255,0
503,0,0,0,255,32,8,38,0,0,165,112,0,24,0.0,0.0,0,8.0,4.0,11.313708498984761,24,141.0,138.5,93.6197984758922,32,255,0
504,0,5,0,255,18,14,60,0,0,147,102,0,17,1.25,2.5,5,7.75,7.0,9.03234926989282,17,130.5,124.5,98.72689603142601,18,255,0
505,0,0,0,255,34,0,67,0,22,139,95,0,18,0.0,0.0,0,4.5,0.0,9.0,18,130.75,117.0,93.35371801201421,34,255,0
506,1,0,0,255,75,2,44,0,61,144,91,0,21,0.0,0.0,0,5.75,1.0,10.21028892833107,21,141.25,117.5,81.36491873037176,75,255,0
507,12,0,0,255,115,1,27,0,80,155,104,0,16,0.0,0.0,0,4.25,0.5,7.847504911329035,16,157.25,135.0,68.75257570932645,104,255,0
508,26,0,0,255,121,1,32,0,104,178,120,0,1,0.0,0.0,0,0.5,0.5,0.5773502691896257,1,168.5,149.5,63.72074492136241,120,255,0
509,29,0,0,196,93,5,62,0,106,199,120,0,3,0.0,0.0,0,2.0,1.5,2.449489742783178,5,152.0,158.0,53.69667897862337,93,199,0
510,20,0,0,135,71,2,60,0,92,208,123,0,1,0.0,0.0,0,0.75,0.5,0.9574271077563381,2,134.25,129.0,56.470493770345826,71,208,0
511,3,0,0,128,43,0,52,0,59,201,121,30,27,0.0,0.0,0,14.25,13.5,16.5,30,123.25,124.5,64.5826344048202,43,201,0
512,0,0,0,173,25,0,31,0,20,178,132,14,23,0.0,0.0,0,9.25,7.0,11.29527924990495,23,127.0,152.5,71.05397009785355,25,178,0
513,0,0,0,239,28,20,27,0,53,142,167,0,28,0.0,0.0,0,12.0,10.0,14.236104336041748,28,144.0,154.5,87.58614806767868,28,239,0
514,19,0,0,255,37,32,16,0,92,111,223,15,34,0.0,0.0,0,20.25,23.5,15.96610994158147,34,156.5,167.0,100.78855755160569,37,255,0
515,27,0,0,255,65,21,71,0,105,88,238,11,73,0.0,0.0,0,26.25,16.0,32.3251707909899,73,161.5,163.0,98.84162416040454,65,255,0
516,26,0,17,255,93,25,124,21,101,100,249,0,2,0.0,0.0,0,12.0,11.5,12.832251036613439,25,174.25,174.5,89.85683056952321,93,255,0
517,18,0,8,238,103,8,99,0,87,116,255,8,5,0.0,0.0,0,5.25,6.5,3.774917217635375,8,178.0,177.0,79.57805392610871,103,255,0
518,9,0,0,146,92,16,37,0,69,141,255,16,0,0.0,0.0,0,8.0,8.0,9.237604307034012,16,158.5,143.5,68.791956894199,92,255,0
519,3,0,0,118,62,10,44,0,59,155,255,11,0,0.0,0.0,0,5.25,5.0,6.075908711186061,11,147.5,136.5,81.22602210293611,62,255,0
520,0,0,0,127,35,6,39,4,53,167,255,0,0,0.0,0.0,0,2.5,2.0,3.0,6,146.0,147.0,91.29439559286575,35,255,0
521,1,0,0,181,11,11,49,14,57,163,255,0,26,5.25,10.5,21,12.75,12.5,10.688779163215974,26,152.5,172.0,102.38977813564529,11,255,0
522,7,0,0,238,19,0,48,20,69,158,252,6,24,0.0,0.0,0,12.5,13.0,11.357816691600547,24,166.75,198.0,106.84997270316295,19,252,0
523,7,0,0,255,25,5,15,22,68,151,250,0,38,0.0,0.0,0,16.25,13.5,17.28920665232117,38,170.25,200.5,108.02893131008933,25,255,0
524,6,0,0,255,41,9,17,27,66,154,255,0,29,0.0,0.0,0,16.25,18.0,14.080127840328723,29,176.25,204.5,101.96527186580079,41,255,0
525,5,0,0,247,62,3,0,23,65,163,255,0,35,2.0,4.0,8,15.25,13.0,16.660832312142553,35,181.75,205.0,90.02731067107729,62,255,0
526,2,0,0,223,68,0,17,8,58,178,255,13,35,0.0,0.0,0,14.0,10.5,14.98888477061141,35,181.0,200.5,81.68639217560454,68,255,0
527,0,0,0,160,44,0,31,0,53,195,255,76,37,0.0,0.0,0,28.25,18.5,36.29853073243231,76,163.5,177.5,88.80127626710478,44,255,0
