0,echo1,echo2,echo3,echo4,shadow5,shadow6,echo7,echo8,echo-contact9,echo-contact10,echo-contact11,echo-contact12,shadow13,shadow14,echo-contact15,echo-contact16
816,0,0,0,0,93,216,0,13,6,41,0,2,84,94,13,76
817,0,0,0,9,138,170,0,0,6,108,0,0,66,99,1,40
818,0,0,0,18,163,127,0,0,43,127,0,0,75,99,22,38
819,0,0,0,15,180,117,0,0,7,119,0,0,103,124,6,35
820,0,0,0,0,185,128,0,0,7,76,0,0,138,141,0,16
821,0,0,0,0,169,154,0,0,7,46,0,0,165,152,0,5
822,0,0,0,0,120,161,0,0,0,33,0,0,178,190,13,8
823,0,0,0,0,63,158,0,0,0,27,0,0,176,180,20,18
824,0,0,0,0,22,142,0,0,0,0,0,0,168,176,24,23
825,0,0,0,0,12,140,0,0,2,8,0,5,158,162,24,25
826,0,0,0,0,19,111,0,0,0,13,0,1,146,144,22,14
827,0,0,0,0,66,61,0,0,0,6,0,4,120,149,32,2
828,0,0,0,0,126,31,0,0,0,6,0,18,99,127,6,0
829,0,0,0,0,141,19,0,0,0,65,0,21,93,115,0,0
830,0,0,0,0,158,19,0,0,0,88,0,15,92,113,0,0
831,0,0,0,0,127,2,0,0,0,87,0,3,98,92,5,6
832,0,0,0,0,118,31,0,0,0,69,0,0,101,92,8,0
833,0,0,0,0,88,69,0,0,0,73,0,0,97,84,19,5
834,0,0,0,0,71,111,0,0,0,69,0,0,89,71,0,16
835,0,0,0,0,78,151,0,0,0,45,0,15,89,74,0,13
836,0,3,0,0,98,189,0,0,0,26,0,64,104,58,0,3
837,0,14,0,0,127,199,0,0,0,11,0,82,138,46,4,0
838,0,15,0,0,143,169,0,0,1,64,0,83,174,31,3,2
839,0,14,0,5,134,118,0,0,10,99,0,85,189,15,0,0
840,0,10,0,2,113,72,6,0,12,87,0,76,181,12,1,1
841,0,11,0,0,130,66,0,0,12,32,0,77,161,0,6,15
842,0,13,0,0,183,50,0,0,6,0,0,78,126,0,0,28
843,0,0,0,0,255,23,0,0,9,2,0,54,90,0,0,38
844,0,0,0,0,255,17,0,0,10,6,0,33,74,0,0,49
845,0,0,0,0,251,30,0,2,8,0,0,15,86,0,3,54
846,0,0,0,0,228,45,6,0,0,0,0,3,96,0,0,43
847,0,0,0,0,226,69,0,0,26,0,0,18,113,0,0,40
848,0,0,0,0,216,82,0,0,2,0,0,27,112,0,63,25
849,0,0,0,0,191,77,0,0,1,0,0,21,100,0,0,9
850,0,0,0,0,170,59,0,0,0,0,0,18,91,0,0,0
851,0,0,0,0,169,35,0,63,0,0,0,9,92,9,0,0
852,0,0,0,0,179,27,0,0,0,3,0,11,97,19,0,0
853,0,0,0,0,201,30,0,0,0,0,0,0,105,39,0,0
854,0,0,0,0,245,40,0,0,4,5,0,0,121,41,0,0
855,0,0,0,0,255,53,0,0,6,1,0,0,135,54,3,0
856,0,0,0,0,255,64,0,0,8,4,0,0,146,66,0,0
857,0,0,0,0,255,65,0,0,4,67,0,0,147,61,0,1
858,0,0,0,0,218,39,0,0,15,16,0,0,152,60,5,10
859,0,0,0,0,177,20,0,0,12,12,0,4,157,61,0,14
860,0,0,0,0,147,4,0,0,5,0,0,29,164,56,0,1
861,0,0,0,0,140,0,0,0,2,0,0,33,167,62,0,2
862,0,0,0,0,142,0,0,0,0,0,0,25,159,51,0,18
863,0,0,0,0,156,0,0,0,4,0,0,22,148,44,0,14
864,0,0,0,0,164,0,0,0,0,9,0,23,146,40,0,4
865,0,0,0,0,170,0,0,0,0,0,0,0,153,28,23,12
866,0,0,0,0,167,2,0,0,0,0,0,1,163,28,0,10
867,0,0,0,0,144,13,0,0,3,0,0,25,173,18,0,22
868,0,0,0,0,149,21,0,0,21,0,0,47,171,21,0,16
869,0,3,0,0,142,26,0,0,15,0,0,66,167,23,0,11
870,0,13,0,3,137,17,0,0,30,0,0,81,155,20,0,4
871,0,30,0,0,156,7,2,0,37,14,0,112,137,26,0,10
872,0,36,0,0,151,1,0,0,32,40,0,120,113,29,22,10
873,0,28,0,0,160,2,0,0,26,82,0,105,93,23,0,11
874,0,10,0,11,143,0,0,0,17,112,0,72,81,31,0,20
875,0,0,0,31,111,0,0,0,13,164,0,54,85,39,0,29
876,0,0,0,40,81,0,0,0,11,183,0,46,94,36,0,19
877,0,0,0,54,58,0,0,0,8,217,0,36,97,36,5,32
878,0,0,0,66,69,0,0,0,6,245,0,41,88,43,0,45
879,0,0,0,65,100,0,0,0,7,239,0,43,110,45,5,48
880,0,0,0,60,101,0,0,0,58,230,0,33,146,47,0,32
881,3,0,0,58,57,0,0,0,0,231,0,31,183,50,0,41
882,0,0,0,54,23,0,0,0,0,215,0,29,208,54,0,59
883,0,0,0,51,5,0,0,0,0,225,0,30,211,54,0,30
884,0,0,0,47,0,0,0,0,0,243,0,23,188,51,0,26
885,0,0,0,56,5,0,0,0,0,255,0,21,158,46,0,21
886,0,0,0,67,44,0,0,0,0,255,0,49,137,45,0,18
887,0,10,0,67,63,0,0,0,0,255,0,76,126,43,52,23
888,0,16,0,55,84,0,0,0,0,248,0,86,121,44,5,15
889,0,20,0,36,97,0,0,0,0,215,0,104,110,51,0,16
890,0,19,0,27,94,0,0,0,0,199,0,90,102,51,0,15
891,0,19,0,19,56,0,0,0,7,168,0,89,99,45,0,2
892,0,11,0,10,41,0,0,0,20,144,0,73,106,41,0,1
893,0,0,0,0,55,0,0,0,30,100,0,36,115,31,0,4
894,0,0,0,0,92,0,0,0,34,58,0,8,120,15,0,10
895,0,0,0,0,111,0,0,0,17,19,0,1,121,12,0,23
896,0,0,0,0,107,0,63,0,15,0,0,0,115,7,0,31
897,0,0,0,0,97,0,0,0,26,2,0,0,114,1,0,34
898,0,0,0,0,88,0,0,0,19,33,0,18,120,0,0,16
899,0,0,0,0,86,0,0,0,25,0,0,16,136,0,0,14
900,0,0,0,0,70,0,0,0,18,2,0,34,153,0,4,1
901,0,0,0,0,58,0,0,0,6,0,0,52,170,0,0,1
902,0,0,0,0,65,0,0,38,11,0,0,50,184,0,0,19
903,0,0,0,0,95,0,0,0,27,0,0,43,142,0,0,29
904,0,0,0,0,120,0,0,0,12,0,0,37,126,0,0,24
905,0,0,0,0,159,0,0,0,10,19,0,18,105,0,0,19
906,0,0,0,0,184,0,0,0,15,0,0,12,100,0,0,0
907,0,0,0,0,190,0,0,0,14,0,0,9,97,0,0,0
908,0,0,0,0,170,0,0,0,16,0,0,0,91,0,0,0
909,0,0,0,0,161,0,0,0,14,0,0,0,76,0,0,9
910,0,0,0,0,155,1,0,0,16,0,0,14,73,0,0,17
911,0,0,0,0,151,5,0,0,17,0,0,10,71,0,0,27
912,0,0,0,0,162,0,0,0,40,0,0,0,66,0,0,7
913,0,0,0,0,186,0,0,0,13,0,0,11,60,0,0,0
914,0,0,0,0,193,0,0,0,0,0,0,16,49,0,0,0
915,0,0,0,0,193,0,0,0,6,0,0,16,35,0,0,0
916,0,0,0,0,186,0,0,0,8,0,0,17,22,0,6,16
917,0,0,0,0,176,0,0,0,23,0,0,10,16,0,0,31
918,0,0,0,0,164,0,0,0,18,0,0,20,14,0,0,21
919,0,0,0,0,152,0,0,0,4,0,0,25,21,0,0,2
920,0,0,0,0,162,1,0,0,3,0,0,17,28,0,0,28
921,0,0,24,0,163,0,0,0,9,0,0,3,36,0,0,24
922,0,0,0,0,170,0,0,0,14,0,0,7,43,0,3,32
923,0,0,0,0,203,0,0,0,21,0,0,0,42,0,0,25
924,0,0,0,0,227,0,0,0,13,0,0,0,35,6,6,16
925,0,0,0,0,230,0,0,0,0,0,0,0,37,23,0,0
926,0,0,0,0,189,0,0,0,0,0,0,0,51,29,0,0
927,0,0,0,0,133,4,0,0,13,20,0,0,69,29,0,0
928,0,0,0,0,88,1,0,0,14,0,0,9,82,22,8,0
929,0,0,0,0,78,0,0,0,26,0,0,27,97,16,0,0
930,0,0,0,0,86,0,0,0,45,0,0,37,97,7,0,21
931,0,0,0,0,91,14,0,0,30,0,0,26,89,2,0,23
932,0,0,0,0,89,36,0,0,5,0,0,26,88,2,0,16
933,0,0,0,0,94,48,0,0,16,0,0,48,91,3,3,18
934,0,0,0,0,69,56,0,0,33,0,0,46,84,9,0,0
935,0,0,0,0,35,67,0,0,41,1,0,33,65,14,0,0
936,0,0,0,0,38,76,0,0,9,0,0,35,48,17,0,0
937,0,0,0,0,48,70,0,0,3,0,0,37,40,18,3,0
938,0,0,0,0,52,60,0,0,34,1,0,15,32,16,0,0
939,0,0,0,0,79,51,0,0,28,0,0,0,25,9,0,2
940,0,0,0,0,98,57,0,0,10,12,0,0,26,0,0,12
941,0,0,0,0,101,107,0,0,19,26,0,0,31,0,0,33
942,0,0,0,0,111,109,0,0,32,11,0,3,38,0,0,21
943,0,0,0,0,111,78,0,0,39,17,0,9,45,0,0,23
944,0,0,0,0,115,60,0,0,23,36,0,9,55,0,0,88
945,0,0,0,0,113,61,10,0,8,41,0,0,59,0,0,41
946,0,0,0,0,132,36,0,0,16,11,0,0,58,0,0,41
947,0,0,0,0,111,0,0,0,0,0,0,0,53,9,0,31
948,0,2,0,0,56,0,0,0,0,0,0,0,40,0,0,26
949,0,0,0,0,53,0,0,0,0,0,0,12,37,0,0,13
950,0,0,0,0,77,0,0,0,6,0,0,32,36,0,0,18
951,0,0,0,0,89,0,0,0,0,0,0,33,41,0,0,7
952,0,0,0,0,101,0,0,0,0,0,0,30,65,0,0,30
953,0,0,0,0,122,0,0,0,0,0,0,34,107,0,0,32
954,0,0,0,0,159,0,0,0,0,0,0,27,146,0,0,27
955,0,0,0,0,187,0,0,0,0,0,0,32,160,0,0,17
956,0,0,0,0,204,0,2,0,8,0,0,26,142,0,0,7
957,0,0,0,0,222,0,0,0,17,0,0,3,109,0,0,14
958,0,0,0,0,239,0,0,0,20,0,0,0,76,0,3,17
959,0,0,0,0,242,0,0,0,41,0,0,1,62,0,38,28
960,0,0,0,0,205,0,0,0,42,0,0,13,46,0,0,31
961,0,0,0,0,143,0,0,0,19,0,0,22,32,0,0,31
962,0,0,0,0,97,0,0,0,13,0,0,15,24,0,3,40
963,0,0,0,0,79,0,0,0,19,0,0,16,19,0,31,44
964,0,0,0,0,88,12,0,1,33,0,0,17,9,0,0,53
965,0,0,0,0,43,19,3,0,7,0,0,8,12,0,0,51
966,0,0,0,0,10,19,0,0,3,0,0,1,16,0,2,51
967,0,0,0,0,6,7,0,0,5,0,0,2,11,0,0,49
968,0,0,0,0,15,0,0,0,13,0,0,2,1,0,0,36
969,0,0,0,0,20,0,0,0,13,0,0,0,0,0,0,48
970,0,0,0,0,37,0,0,7,17,0,0,0,0,0,0,66
971,0,0,0,0,65,0,0,1,18,0,0,15,0,0,0,53
972,0,0,0,0,75,0,0,0,22,0,0,40,0,0,0,27
973,0,7,0,0,70,0,0,0,25,0,0,70,20,0,0,24
974,0,17,0,0,56,0,0,41,23,89,0,88,35,0,0,13
975,0,24,0,0,31,0,0,0,21,0,0,101,60,0,56,13
976,0,29,0,4,15,0,0,0,21,0,0,109,27,0,0,10
977,0,31,0,0,13,0,0,0,20,2,0,113,20,0,0,0
978,0,32,0,0,21,0,0,0,11,0,0,114,13,0,0,0
979,0,30,0,0,35,0,0,0,7,0,0,110,4,0,0,0
980,0,35,0,0,48,8,0,0,9,0,0,119,0,0,0,5
981,0,47,0,0,58,18,0,0,6,0,0,143,0,0,0,4
982,0,65,0,0,57,15,24,0,6,61,0,179,0,0,0,32
983,0,84,0,0,45,14,0,0,6,0,0,220,0,0,0,41
984,0,97,0,0,31,16,0,0,9,0,0,242,9,0,0,18
985,0,105,0,0,18,33,0,0,0,2,0,255,16,0,0,26
986,0,111,0,0,9,44,0,0,4,0,0,255,18,0,0,59
987,0,115,0,0,9,49,0,3,3,0,0,255,7,0,0,58
988,0,113,0,0,6,46,0,0,4,0,0,255,0,0,0,50
989,0,112,0,0,3,50,0,0,3,0,0,255,0,0,0,33
990,0,111,0,0,0,49,0,0,2,0,0,255,0,0,0,35
991,0,108,0,0,0,39,0,0,0,46,0,253,1,0,0,44
992,0,100,0,0,0,21,0,0,3,0,0,239,20,0,20,15
993,0,84,0,0,0,13,0,0,6,5,0,212,43,0,10,22
994,0,69,0,0,0,4,0,0,37,0,0,180,49,0,2,37
995,0,57,6,0,0,0,0,0,57,0,0,159,48,0,0,87
996,0,44,23,0,3,0,0,0,86,9,0,138,40,0,1,9
997,0,34,34,0,9,0,0,0,103,0,0,120,31,0,0,16
998,0,30,45,0,11,0,0,0,121,6,0,111,31,0,0,38
999,0,24,32,0,4,0,0,0,102,32,0,100,45,0,0,32
1000,0,20,31,0,2,0,0,0,101,36,0,91,74,0,0,36
1001,0,13,23,0,0,0,0,0,89,17,0,79,106,0,0,22
1002,0,3,19,0,0,0,0,0,78,12,0,59,127,0,0,13
1003,0,0,17,0,0,0,0,0,74,28,0,41,129,0,0,3
1004,0,0,20,0,0,0,0,0,81,15,0,25,126,3,28,0
1005,0,0,35,0,0,0,0,0,105,22,0,1,105,17,0,32
1006,0,0,45,0,0,0,0,0,122,50,63,0,80,27,0,34
1007,0,0,59,0,0,0,0,0,147,52,0,1,62,41,0,36
1008,0,0,30,0,0,0,0,0,96,45,0,11,47,60,0,36
1009,0,3,15,0,0,0,0,0,72,41,0,23,28,69,0,28
1010,0,0,1,0,0,0,0,0,46,38,0,23,27,60,0,9
1011,0,0,0,0,0,0,0,0,35,36,0,0,42,49,0,1
1012,0,0,0,0,0,0,0,0,26,48,0,0,75,31,0,8
1013,0,0,0,0,0,0,5,0,21,68,0,0,95,17,0,1
1014,0,0,0,0,0,0,0,0,15,86,0,0,121,2,0,0
1015,0,0,0,0,0,0,0,0,17,62,0,0,141,0,0,0
1016,0,0,0,0,0,0,0,0,21,48,0,0,151,0,0,0
1017,0,0,0,0,0,0,0,0,27,64,0,0,122,0,0,10
1018,0,0,0,7,0,0,0,0,33,104,0,0,120,0,2,14
1019,0,0,23,16,0,0,0,0,45,128,0,0,144,0,0,36
1020,0,0,3,5,0,0,0,0,50,100,0,0,170,0,0,30
